1459		23.3074336	70.493879			Active
1458		23.4312193	70.8986478			Active
1457		23.7151309	71.1003416			Active
1456		23.7583247	71.1616642			Active
1455		23.7986951	71.4896382			Active
1454		23.9325912	71.7946183			Active
1453		24.1257295	71.9545782			Active
1452		24.1232822	71.9527761			Active
1451		24.4151119	72.1545721			Active
1450		24.6100811	72.5112717			Active
1449		24.5948081	72.4566089			Active
1448		24.8582361	72.8236823			Active
1447		24.8121469	72.7790835			Active
1446		25.0425169	72.9538083			Active
1445		25.1440706	73.034395			Active
1444		25.5585674	73.279397			Active
1443		25.6874722	73.317932			Active
1442		25.8266766	73.4498856			Active
1441		25.9055722	73.6425161			Active
1440		25.9100522	73.6553609			Active
1439		25.9933594	73.8296368			Active
1438		25.9979447	73.8377635			Active
1437		26.0600581	74.048845			Active
1436		26.0667765	74.0683369			Active
1435		26.0715022	74.163832			Active
1434		19.0846201	72.8866663			Active
1433		28.3856993	76.934887			Active
1432		26.8761527	75.7123742			Active
1431		26.8732571	75.7209793			Active
1430		24.5923929	74.5278258			Active
1429		24.8344027	74.5941756			Active
1428		22.9439581	74.1982873			Active
1427		23.2633392	74.262379			Active
1426		23.27500877	74.2776666			Active
1425		23.3558812	74.3132018			Active
1424		23.5033582	74.3653433			Active
1423		23.8546358	74.6575123			Active
1422		23.7526479	74.4007756			Active
1421		24.6611665	74.6716207			Active
1420		24.0113539	74.7733231			Active
1419		24.4065496	74.7079543			Active
1418		25.3285144	74.5662093			Active
1417		17.741653	74.005768			Active
1416		26.2613779	80.4943334			Active
1414		24.2483231	74.7152036			Active
1413		24.5807893	74.6724063			Active
1412		23.8298954	75.1036777			Active
1410		22.6002102	75.1040411			Active
1409		22.6664458	74.9384828			Active
1408		22.6987698	75.4375272			Active
1407		22.888901	75.24739			Active
1406		23.1146125	75.2031022			Active
1405		23.3021638	75.0715076			Active
1404		25.0903601	75.6377041			Active
1403		25.1018668	75.5139316			Active
1402		24.6881176	74.6516192			Active
1400		24.8746598	74.6720663			Active
1399		25.0941242	75.1770317			Active
1398		24.3406832	74.9573082			Active
1397		24.263544	74.9968801			Active
1396		24.1607759	75.0169692			Active
1395		24.0181638	75.0834303			Active
1394		23.6647247	75.1215646			Active
1393		23.421353	75.0667413			Active
1392		24.9070049	76.4474935			Active
1391		24.9237931	76.2942717			Active
1390		24.6737596	76.8534449			Active
1389		24.8791	    76.6651327			Active
1388		24.8173151	76.5257071			Active
1387		25.0911167	76.5341436			Active
1386		24.7939179	76.7195349			Active
1385		25.1688524	76.0999802			Active
1384		25.1689999	76.0998223			Active
1382		25.1498714	76.2623011			Active
1381		25.1472322	75.32321241			Active
1379		24.4947803	74.8953371			Active
1377		25.1063866	74.8965414			Active
1372		24.9786208	74.7220107			Active
1369		24.409149	74.914742			Active
1368		24.571562	74.762482			Active
1365		17.8642104	78.4650263			Active
1363		13.070931	77.442184			Active
1362		21.4778288	78.9011666			Active
1360		28.29361	76.864204			Active
1359		18.6679394	73.7278731			Active
1358		27.1950264	75.894722			Active
1357		14.217111	76.417759			Active
1356		13.9194299	76.651681			Active
1353		25.1147199	74.10326			Active
1352		18.911098	72.984707			Active
